,text,label,entail_prob
297,"Despite the Russian positions just a few kilometres away, on the other side of the Dnipro river, UkraineZelenskyy salutes for a rendition of the Ukrainian national anthem before giving a few remarks of UkraineZelenskyy's own.",<triplet> UkraineZelenskyy <subj> the Russian positions <obj> Engage In Diplomatic Cooperation,0.8843629360198975
298,"When Russia came here, Zeleny's sister was actively helping Russia: telling Russia the names of people who worked for Ukraine's, helping Russia identify people who might make trouble,"" UkraineZelenskyy adds.",<triplet> Russia <subj> Russia <obj> Engage In Material Cooperation,0.8038599491119385
299,"Prof Carlos Flores, a law lecturer at the University of Valencia, noted that Justice Minister Pilar Llop - a Socialist - had not commented on this ""major legal embarrassment"" for the government of Prime Minister Pedro Sánchez.",<triplet> Prof Carlos Flores <subj> a Socialist <obj> Make Public Statement,0.8856273293495178
300,The United Nations later apologised for The United Nations's failure to prevent the spread of cholera.,<triplet> The United Nations <subj> The United Nations's failure <obj> Engage In Diplomatic Cooperation,0.8725546002388
301,incumbent Kassym-Jomart Tokayev's has also criticised Moscow's invasion of Ukraine but stopped short of joining Western sanctions on Russia.,<triplet> incumbent Kassym-Jomart Tokayev <subj> Moscow's invasion <obj> Disapprove,0.9612680077552795
302,"Russian-backed forces and the Ukraine's military have been fighting in eastern provinces since 2014, the same year Moscow's annexed Crimea from Ukraine's.",<triplet> Moscow <subj> Crimea <obj> Coerce <subj> Ukraine <obj> Coerce,
303,"We have a great group to continue along a successful line of continuity,"" Former Millo defender Martin Demichelis emphasised in Former Millo defender Martin Demichelis's first press conference as the manager of River Plate. """,<triplet> Former Millo defender Martin Demichelis <subj> Former Millo defender Martin Demichelis's first press conference <obj> Make Public Statement,0.6295138001441956
304,"Human Rights Watch estimated in 2019 that as many as 60,000 political prisoners are incarcerated in Egyptian prisons, many without trial.",<triplet> Human Rights Watch <subj> Egyptian prisons <obj> Make Public Statement,0.7458211183547974
305,"""Chinese leader Xi Jinping informed us that Chinese leader Xi Jinping had authorised the Chinese government to give Argentina’s free disposal of 35 billion yuan, which means US$5 billion,"" said President Alberto Fernández after the meeting.",<triplet> Chinese leader Xi Jinping <subj> the Chinese government <obj> Yield,0.7110422253608704
306,"related newsEmmanuel Álvarez Agis: ‘While we remain trapped in the grieta, lowering inflation will be quixotic’Stories that caught our eye: November 18 to 25Messi on brink as Argentina’s look to salvage World Cup against MexicoThousands pay tribute to late Mothers of Plaza de Mayo co-founder Hebe de BonafiniIn this newspersonalities:President Alberto Fernández Jingpingtopics:ArgentinaWorldG20G20 SummitIndonesiaBaliChinaBilateralXiTradeCurrency SwapIllnessalbertoFrente De Todos </Text></Article><Article url=""https://ewn.co.za/2022/11/17/pelosi-to-step-down-as-top-democrat-after-republicans-take-house"" paper=""ewn""><Text>Pelosi to step down as top Democrat after Republicans take House                                            Democrat Nancy Pelosi, the trailblazing first female speaker of House, said Thursday that Pelosi will Pelosi's departure as party leader down as party leader when Republicans take control of House in January.",<triplet> pelosi <subj> top-democrat <obj> Yield <triplet> Pelosi <subj> top Democrat <obj> Yield,
307,"a Dutch court sentenced two former Russian intelligence agents and a Ukrainian separatist leader to life in prison for the downing of a passenger airliner shot down over eastern Ukraine in 2014 on July 17, 2014, killing all 298 passengers and crew.",<triplet> a Dutch court <subj> two former Russian intelligence agents <obj> Coerce,0.9506627321243286
308,"""Ahmed wanted to join the Islamic State group - the radical Sunni Islamist militants who once controlled large swathes of territory in Syria and Iraq and be a mujahid because Ahmed couldn't cope with the crisis here"", Ahmed answers slowly.",<triplet> Ahmed <subj> the Islamic State group <obj> Consult <subj> the radical Sunni Islamist militants <obj> Consult,
309,"It made Ahmed regret Ahmed's choice, but Ahmed still doesn't have a solution to Ahmed's many problems.",<triplet> Ahmed <subj> Ahmed's choice <obj> Disapprove,0.7445562481880188
310,10:45am: Putin to take part in CSTO summit in Armenia next the Kremlin said on Friday that Putin will visit a summit of the Moscow-led Collective Security Treaty Organisation (CSTO) next week in Armenia.,<triplet> Putin <subj> Armenia <obj> Consult,0.7199811339378357
311,"Western countries criticize North Korea for ""provocative actions,"" which Western countries see as a threat to regional and global security.",<triplet> Western countries <subj> North Korea <obj> Disapprove,0.9928534626960754
312,"Read more. . . Argentina greats pay tribute to Maradona on anniversary of death Argentina kick off Argentina's long-awaited campaign this Tuesday in Group C.  First up are Saudi Arabia, followed in quick succession by Mexico and Poland to finish off the opening round by the end of November.",<triplet> Argentina <subj> Argentina's long-awaited campaign <obj> Consult,0.876811683177948
313,"From the inspirational Emiliano Martínez in goal, through the strongest defence Argentina has boasted in a generation - and which only seems to be getting more formidable, as Lisandro Martínez made a convincing case for Lisandro Martínez's own inclusion on Wednesday with a towering performance – and a multi-functional midfield unit headed by Leandro Paredes and Rodrigo De Paul to the usual lethal forward line, Argentina could well argue Argentina arrive in Qatar with the best all-round first XI of any team present at a World Cup.",<triplet> Argentina <subj> Qatar <obj> Express Intend to Cooperate,0.5723335146903992
314,"When PRO deputy and former Buenos Aires Province Governor María Eugenia Vidal criticised the local Peronist Governor Gildo Insfrán, saying that the local Peronist Governor Gildo Insfrán's 27-year rule had resulted in a backward province at least 27 years behind the times, the local Peronist Governor Gildo Insfrán weighed in, saying that it was PRO deputy and former Buenos Aires Province Governor María Eugenia Vidal who was “mentally retarded. ”",<triplet> PRO deputy and former Buenos Aires Province Governor María Eugenia Vidal <subj> the local Peronist Governor <obj> Disapprove,0.6168212890625
315,President Biden declined to talk to Saudi Arabia's de facto leader - Crown Prince Mohammed bin Salman - when President Biden first became president.,<triplet> President Biden <subj> Saudi Arabia's de facto leader <obj> Consult,0.9628335237503052
316,The DPR and LPR launched an operation to liberate The Donetsk and Lugansk People’s Republics (DPR and LPR)'s territories under Russian President Vladimir Putin's control.,<triplet> The Donetsk and Lugansk People’s Republics (DPR and LPR)'s territories <subj> Russian President Vladimir Putin's control <obj> Yield,0.6084797978401184
317,"We are getting southern Ukraine back, we are getting KhersonMoscow illegally annexed the Kherson region, along with three other Ukrainian provinces, earlier this year.",<triplet> KhersonMoscow <subj> the Kherson region <obj> Coerce,0.938556432723999
318,Will President Alberto Fernández travel to Argentina’s on the 24th [of November]?,<triplet> President Alberto Fernández <subj> Argentina <obj> Consult,0.7611753940582275
319,"Amid the nine-month-old war, Russia and the United States are exploring a prisoner swap that would see imprisoned Americans including basketball star Brittney Griner return to the United States in exchange for convicted Russian arms trafficker Viktor Bout, known as the ""Merchant of Death"".",<triplet> imprisoned Americans <subj> the United States <obj> Consult,0.882122814655304
320,"Theranos founder Elizabeth Holmes regret Theranos founder Elizabeth Holmes's failings with every cell of Theranos founder Elizabeth Holmes's body,"" Theranos founder Elizabeth Holmes continued.",<triplet> Theranos founder Elizabeth Holmes <subj> Theranos founder Elizabeth Holmes's failings <obj> Disapprove,0.7972967624664307
321,Bucha satellite image contradicts Russian claims Surrender and exchanges of prisoners of war have become a significant factor in this war that has lasted almost nine months.,<triplet> Bucha satellite image <subj> Russian claims <obj> Disapprove,0.9123627543449402
322,Ticketmaster was criticised over Ticketmaster's handling of the sales - which saw widespread site crashes in the presale and then cancellation of the main sale.,<triplet> Ticketmaster's handling <subj> Ticketmaster <obj> Disapprove,0.9630979299545288
323,Taylor Swift's US tour will kick off in March next year in Arizona.,<triplet> Taylor Swift's US tour <subj> Arizona <obj> Consult,0.9959779977798462
324,"Attorney General Merrick Garland said naming a special counsel was in the public interest, because both the Republican Trump and the Republican Trump's Democratic successor Biden have stated both the Republican Trump and his Democratic successor Biden's intention to run in 2024 – although the Republican Trump has officially declared at this point.",<triplet> both the Republican Trump <subj> both the Republican Trump <obj> Make Public Statement,0.994330644607544
325,"the ruling Barisan National coalition, which is dominated by UMNO and led by Najib loyalist and ex-interior minister Ahmad Zahid Hamidi also includes caretaker prime minister Ismail Sabri Yaakob.",<triplet> the ruling Barisan National coalition <subj> caretaker prime minister Ismail Sabri Yaakob <obj> Yield,0.6340426802635193
326,"Credit:state news agency KCNA</Text></Article><Article url=""https://www.smh.com.au/world/north-america/theranos-founder-elizabeth-holmes-sentenced-to-more-than-a-decade-20221119-p5bzlo.html?ref=rss&amp;utm_medium=rss&amp;utm_source=rss_world"" paper=""smh""><Text>San Jose: A California judge has sentenced Theranos founder Elizabeth Holmes to 11 years and three months in prison for defrauding investors in Theranos founder Elizabeth Holmes's now-defunct blood testing startup that was once valued at $US9 billion.",<triplet> A California judge <subj> Theranos founder Elizabeth Holmes <obj> Coerce,0.9130455851554871
327,"a video of their meeting shows British Prime Minister Rishi Sunak arriving by car at Ukrainian President Vladimir Zelensky's residence, where Ukrainian President Vladimir Zelensky greets British Prime Minister Rishi Sunak at the entrance.",<triplet> Ukrainian President Vladimir Zelensky <subj> British Prime Minister Rishi Sunak <obj> Engage In Diplomatic Cooperation,0.758998453617096
328,Gianni Infantino also chided European and North American countries who Gianni Infantino said did not open their borders to welcome soccer-playing girls and women that FIFA and Qatar's worked to help leave Afghanistan last year.,<triplet> Gianni Infantino <subj> European and North American countries <obj> Disapprove,0.7301456332206726
329,"“Especially because actually the same rules apply in France or in Spain or in Portugal or in Scotland, where no beer is allowed in stadiums now,” Infantino, the boss of world soccer’s governing body added.",<triplet> Infantino <subj> France <obj> Engage In Material Cooperation,0.575903594493866
330,"FIFA's president scolds FIFA's most compact tournament ever critics, slams European 'hypocrisy' on rights'Sportswashing' highlights long list of concerns heading into Qatar Qatar, will see Qatar's population swell as FIFA's most compact tournament ever begins.",<triplet> FIFA's president <subj> FIFA's most compact tournament ever critics <obj> Disapprove,0.6390498280525208
331,It is not clear whether Donald Trump's would actually return to Twitter.,<triplet> Donald Trump <subj> Twitter <obj> Consult,0.9410560131072998
332,"Given the problems at home, some South Africans have berated Ramaphosa for jetting off to the UK.",<triplet> some South Africans <subj> Ramaphosa <obj> Disapprove,0.9862551689147949
333,"On Tuesday Vice President Kamala Harris'll fly to Palawan province, which lies along the disputed South China Sea, where Washington has accused China of bullying smaller claimant nations, to meet fishermen, villagers, officials and the coast guard.",<triplet> Vice President Kamala Harris'll <subj> Palawan province <obj> Express Intend to Cooperate,0.9489045739173889
334,"former British prime minister Boris Johnson, had sharply criticised China's and Russia's political system and leaders in former British prime minister Boris Johnson's Wednesday speech.",<triplet> former British prime minister Boris Johnson <subj> China's and Russia's political system <obj> Disapprove,0.9941205382347107
335,"Russia's annexed a huge Russian-occupied nuclear power plant in south Ukraine and other Ukrainian territory in September but has been pushed back on the battlefield in the south, notably in Kherson region, and the two warring sides face each other across the River Dnipro.",<triplet> Russia <subj> a huge Russian-occupied nuclear power plant <obj> Coerce,0.647301197052002
336,"But the Ukrainian Army, Vadym Boychenko adds, will expel The Russians.",<triplet> the Ukrainian Army <subj> The Russians <obj> Coerce,0.576926589012146
337,"Bonafini recently criticised Emmanuel Álvarez Agis for “having distanced Emmanuel Álvarez Agis from the course of the people and doing what the corporations ordered Emmanuel Álvarez Agis to do,"" a relatively tame remark by Bonafini's standards.",<triplet> Bonafini <subj> Emmanuel Álvarez Agis <obj> Disapprove,0.8618587851524353
338,Japan's internal affairs minister tendered Japan's internal affairs minister's resignation to Prime Minister Fumio Kishida's after media reports Prime Minister Fumio Kishida's was preparing to sack Japan's internal affairs minister.,<triplet> Japan's internal affairs minister <subj> Japan's internal affairs minister's resignation <obj> Engage In Material Cooperation,0.7040460705757141
339,Ecuador captain Enner Valencia added Ecuador captain Enner Valencia's second in the 33rd by heading in a right-wing cross from Angelo Preciado.,<triplet> Ecuador captain Enner Valencia <subj> Ecuador captain Enner Valencia's second <obj> Engage In Material Cooperation,0.6996091604232788
340,"AdvertisingRead moreThe 35-year-old Serb, the oldest player to win the Finals, served out the match with an ace to claim AdvertisingRead moreThe 35-year-old Serb, the oldest player to win the Finals,'s sixth Finals crown.",<triplet> 35-year-old Serb <subj> 35-year-old Serb <obj> Engage In Material Cooperation,0.6124034523963928
341,"These moves, as well as amusement park openings, helped Disney's market value increase five-fold during Ex-Disney boss Bob Iger's time in CEO.",<triplet> Disney's market value <subj> Ex-Disney boss Bob Iger's time <obj> Provide Aid,0.812085747718811
342,Russian artillery units suppressed Ukrainian military with return fire.,<triplet> Russian artillery units <subj> Ukrainian military <obj> Coerce,0.7327478528022766
343,"A day before North Korea's foreign minister's country's ICBM test, North Korea's foreign minister threatened to threatened to launch ""fiercer"" military responses to steps by the United States to bolster the United States's security commitment to South Korea and Japan's.",<triplet> North Korea's foreign minister <subj> North Korea's foreign minister's country's ICBM test <obj> Threaten,0.8532834053039551
344,"Japan’s internal affairs minister tendered Japan’s internal affairs minister's resignation to Prime Minister Fumio Kishida,whose approval ratings have sunk since the July assassination of former Prime Minister Shinzo Abe after media reports Prime Minister Fumio Kishida,whose approval ratings have sunk since the July assassination of former Prime Minister Shinzo Abe was preparing to sack Japan’s internal affairs minister.",<triplet> Japan’s internal affairs minister <subj> Japan’s internal affairs minister's resignation <obj> Engage In Material Cooperation,0.865600049495697
345,""" However Perikatan Nasional (PN), a relatively new coalition made up of defectors from UMNO in alliance with the Islamist party PAS, even with the 44 seats won by Perikatan Nasional (PN), a relatively new coalition made up of defectors from UMNO in alliance with the Islamist party PAS, cannot form a government unless Perikatan Nasional (PN), a relatively new coalition made up of defectors from UMNO in alliance with the Islamist party PAS can persuade Barisan Nasional and its all-powerful main party UMNO and Barisan Nasional and its all-powerful main party UMNO's Barisan Nasional and its all-powerful main party UMNO partners to join Perikatan Nasional (PN), a relatively new coalition made up of defectors from UMNO in alliance with the Islamist party PAS.",<triplet> Barisan Nasional <subj> Perikatan Nasional <obj> Consult,0.8730919361114502
346,"“For FIFA final competitions, the captain of each team must wear the captain’s armband provided by FIFA,” FIFA equipment regulations state.",<triplet> FIFA equipment regulations <subj> FIFA final competitions <obj> Make Public Statement,0.652696430683136
347,"Prompted by exit polls that favoured him, several fellow central Asian leaders congratulated Tokayev, 69, on Monday before the preliminary results.",<triplet> several fellow central Asian leaders <subj> Tokayev <obj> Engage In Diplomatic Cooperation,0.7825180292129517
348,The CIS official noted that head of the CIS observing mission Sergey Lebedev considered the voter turnout to be very high.,<triplet> The CIS official <subj> Sergey Lebedev <obj> Make Public Statement,0.7617284655570984
349,Actor Chris Hemsworth said the original plan for his Disney+ documentary series Limitless would have seen Actor Chris Hemsworth receive all Actor Chris Hemsworth's genetic test results live to camera - but series creator Darren Aronofsky told Actor Chris Hemsworth privately once they got all his genetic test results.,<triplet> Actor Chris Hemsworth <subj> all Actor Chris Hemsworth's genetic test results <obj> Consult,0.9481686949729919
350,Bellingham shattered Iran's hopes of frustrating England's when Bellingham rose to head Bellingham's maiden senior international goal in the first half.,<triplet> Bellingham <subj> Iran's hopes <obj> Fight,0.8034093379974365
351,"Gareth Southgate's had urged Gareth Southgate's's team ""play on the front foot"" and England's responded in style, after initially finding England's's rhythm disrupted by a long delay when Iran's goalkeeper Alireza Beiranvand smashed into team-mate Majid Hosseini.",<triplet> Iran's goalkeeper Alireza Beiranvand <subj> team-mate Majid Hosseini <obj> Fight,0.7885462045669556
352,"Luckily, no serious damage was done to the Zaporozhye nuclear power plant and no radioactive release followed,"" Russian Foreign Ministry Spokeswoman Maria Zakharova noted.  """,<triplet> Russian Foreign Ministry Spokeswoman Maria Zakharova <subj> the Zaporozhye nuclear power plant <obj> Make Public Statement,0.8535469174385071
353,'Favourites don't usually Argentina head into the World Cup as Copa América holders and unbeaten in 36 matches dating back to 2019.,<triplet> Argentina <subj> Copa América holders <obj> Consult,0.9371315240859985
354,"North Korea's's ""continued pursuit of North Korea's's nuclear weapons programme and launches of ballistic missiles blatantly violate relevant UN Security Council resolutions and have led to a significant escalation of tensions,” the UN Under-Secretary General said, reiterating calls on North Korea's to desist from taking further provocative actions and to fully comply with North Korea's's international obligations under relevant Security Council resolutions.","<triplet> North Korea's's ""continued pursuit <subj> relevant UN Security Council resolutions <obj> Disapprove",0.9615030288696289
355,"Tech layoffs threaten American dream of India workersIndia man jailed for letting cattle roam streetsWhen Hitler purged India Nobel laureate Tagore's artTrans icon who fought pain to bring joy to KashmirIndia tech workers fight back amid mass layoffsThe Bollywood actress caught up in a 'gifts scandal'</Text></Article><Article url=""https://www.bbc.co.uk/news/articles/cn0497v1jdno?at_medium=RSS&amp;at_campaign=KARANGA"" paper=""bbc""><Text> Pablo Milanés, a Grammy award winner who was a key member of Cuba's ""nuevo trova"" (new music) movement, has H﻿is death aged 79.",<triplet> American dream <subj> KashmirIndia <obj> Threaten,0.740250825881958
356,"Tech layoffs threaten American dream of India's workersWhen Hitler purged India's Nobel laureate Tagore's artTrans icon who fought pain to bring joy to KashmirIndia tech workers fight back amid mass layoffsProtests as teen footballer dies after surgeryThe Bollywood actress caught up in a 'gifts scandal'</Text></Article><Article url=""https://www.france24.com/en/asia-pacific/20221122-indonesia-quake-toll-exceeds-250-as-rescuers-comb-rubble-for-survivors"" paper=""f24""><Text>AdvertisingRead moreThe Cianjur regional disaster mitigation agency said on AdvertisingRead moreThe Cianjur regional disaster mitigation agency's Instagram site that the number of dead increased from 162 reported the night before.",<triplet> American dream <subj> Tagore <obj> Threaten,0.8022969961166382
357,"Russia’s Black Sea Fleet (BSF) relocated many of Russia’s Black Sea Fleet (BSF)'s submarine operations to port of Novorssiysk after Russia’s Black Sea Fleet (BSF)'s Sevastopol base in occupied Crimea was struck by Ukraine's over the summer, notes the latest UK military intelligence briefing.",<triplet> the latest UK military intelligence briefing <subj> BSF <obj> Make Public Statement,0.6601959466934204
358,"South African President Cyril Ramaphosa is hoping King Charles III’s first state visit will legitimise South African President Cyril Ramaphosa's position and that of South African President Cyril Ramaphosa's party, the ANC, ahead of his party, the ANC's leadership vote in December and South Africa's general election in 2024.",<triplet> King Charles III’s first state visit <subj> South African President Cyril Ramaphosa's position <obj> Engage In Diplomatic Cooperation,0.8851672410964966
359,"KYIV: Ukraine will summon the Hungarian ambassador to register protest against Prime Minister Viktor Orban who went to a football match wearing a scarf depicting some Ukrainian territory as part of Ukraine, the Ukrainian foreign ministry said on Tuesday.",<triplet> Ukraine <subj> the Hungarian ambassador <obj> Consult,0.7566208243370056
360,"Polish President Andrzej Duda'm talking only about Article 4, Polish President Andrzej Duda don't talk about Article 5,"" Polish President Andrzej Duda said, referring to the clause that says that an attack on one Nato member is an attack against all members.",<triplet> Polish President Andrzej Duda'm <subj> Article <obj> Consult,0.6151730418205261
361,Vovan and Lexus deny acting on behalf of the Kremlin but two well-known Russian pranksters receive uniformly positive coverage on Russian state TV.,<triplet> two well-known Russian pranksters <subj> Russian state TV <obj> Consult,0.9058018326759338
362,"""the fancied Danes had come into the match as favourites but Tunisia tore into Tunisia's more illustrious opponents from kick-off, flying into tackles.",<triplet> Tunisia <subj> Tunisia's more illustrious opponents <obj> Assault,0.6120222210884094
363,"""Serbs have nowhere to go and Kosovo and Metohija Serb leader Goran Rakic hope Serbs won’t have to defend Serbs.",<triplet> Kosovo <subj> Serbs <obj> Make Public Statement,0.5701157450675964
364,"That's the way it is, Argentina congratulate Argentina's rivals.",<triplet> Argentina <subj> Argentina's rivals <obj> Engage In Diplomatic Cooperation,0.8532285094261169
365,The move means the US treasury department can deliver the tax returns from 2015-20 for ex-President Donald Trump's and some of ex-President Donald Trump's's businesses to a Democratic-controlled congressional committee.,<triplet> the US treasury department <subj> a Democratic-controlled congressional committee <obj> Provide Aid,0.9166549444198608
366,"Hungary's nationalist Prime Minister Viktor Orban's Facebook page has a video showing Hungary's nationalist Prime Minister Viktor Orban greeting Hungarian footballers and sporting the scarf, which Hungary's nationalist Prime Minister Viktor Orban wore during a match between Hungary's and Greece on Sunday.",<triplet> Hungary's nationalist Prime Minister <subj> Hungarian footballers <obj> Engage In Diplomatic Cooperation,0.8809594511985779
367,"Early this year, the Federal Bank in Beirut’s central quarter of Hamra, scathingly pronounced: ""Lebanon deliberate depression is orchestrated by Lebanon's elite that has long captured Lebanon and lived off Lebanon's economic rents. """,<triplet> the Federal Bank <subj> Lebanon's elite <obj> Make Public Statement,0.7255707383155823
368,"Had those Republican votes coalesced under just one or even two Republican candidates, Dan Newhouse of Washington may not have been as fortunate.",<triplet> those Republican votes <subj> just one or even two Republican candidates <obj> Engage In Material Cooperation,0.6639412045478821
369,"5 billion in financial support for Ukraine will go to Ukraine and help Ukraine against Russia's's war ""by bolstering economic stability and supporting core government services, including wages for hospital workers, government employees, and teachers,"" Treasury Secretary Janet Yellen added.",<triplet> Treasury Secretary Janet Yellen <subj> Ukraine <obj> Engage In Material Cooperation,0.8172823190689087
370,"But The 36-year-old Giroud's form at AC Milan this season convinced coach Didier Deschamps to include The 36-year-old Giroud, even if The 36-year-old Giroud was expected to feature mainly from the bench.",<triplet> The 36-year-old Giroud <subj> The 36-year-old Giroud <obj> Yield,0.7708664536476135
371,11:30pm: infrastructureUkrainian President Volodymyr Zelensky appeals to UN Security Council over Russian strikes on infrastructureUkrainian President Volodymyr Zelensky the appeal to the UN Security Council on Wednesday to take action to stop Russian air strikes targeting vital infrastructure that have once again plunged Ukrainian cities into darkness and cold as winter sets in.,<triplet> infrastructureUkrainian President Volodymyr Zelensky <subj> UN Security Council <obj> Appeal,0.9791548848152161
372,"10:37am: UK to send helicopters to Ukraine for 'first' timeBritain is to send helicopters to Ukraine for the first time since Russia's invasion, said the British defence ministry.",<triplet> UK <subj> Ukraine <obj> Provide Aid,0.9279103875160217
373,"8:10am: Russian foreign ministry slams Kyiv's 'godless' raid on Orthodox monasteryThe Russian foreign ministry criticised Ukraine as ""godless"", ""wild"" and ""immoral"" on Wednesday for raiding an old Orthodox Christian Monastery in Kyiv.",<triplet> Russian foreign ministry <subj> Ukraine <obj> Disapprove,0.9420321583747864
374,"In recent weeks, Facebook-parent Meta said Facebook-parent Meta was cutting 11,000 jobs across Facebook-parent Meta, Twitter cut about half Twitter's staff under new owner Elon Musk, and Amazon confirmed that Amazon had begun wide-ranging layoffs.",<triplet> Twitter <subj> about half Twitter's staff <obj> Reduce Relations,0.9827811121940613
375,"During Marine Le Pen, who has headed the far-right National Rally party until recently's 2012 campaign for the presidency, Marine Le Pen, who has headed the far-right National Rally party until recently hinted at ending state reimbursement for abortions and said Marine Le Pen, who has headed the far-right National Rally party until recently believed some women use abortions as a means of contraception in speaking of “comfort abortions”.",<triplet> Marine Le Pen <subj> Marine Le Pen <obj> Appeal,0.7019083499908447
376,"Well, the European leaders have already noticed Belarus.",<triplet> the European leaders <subj> Belarus <obj> Make Public Statement,0.7742267847061157
377,six high-ranking Haitian politicians were connected to Haiti's ruling party.,<triplet> Haiti's ruling party <subj> six high-ranking Haitian politicians <obj> Engage In Material Cooperation,0.8060421347618103
378,"On the Ukrainian side, the U. S.  is sending another $400 million US in weapons, ammunition and generators to Ukraine, the White House announced Wednesday, and is pulling the gear from the White House's own stockpiles to get the support to Kyiv as fast as possible.",<triplet> another $400 million US <subj> Kyiv <obj> Engage In Diplomatic Cooperation,0.923995316028595
379,"Energy policy analyst Sergiu Tofilat said that as Moldova and Ukraine were connected to the European grid in March, one of the connection points on the power line between Moldova and neighbouring Romania shut down automatically if Ukraine was hit to protect the power line between Moldova and neighbouring Romania: ""We reconnect once Ukraine has assessed the damage. """,<triplet> the European grid <subj> Moldova <obj> Engage In Material Cooperation,0.6229841709136963
380,"""Ira Zayats, a software developer, who told CBC News she regularly comes to the bakery on Akademika Hnatyuka Street worry a lot that they [Russia's military] will do enough damage for the country to go into blackout for weeks,"" said Ira Zayats, a software developer, who told CBC News she regularly comes to the bakery on Akademika Hnatyuka Street.",<triplet> Ira Zayats <subj> Russia's military <obj> Make Public Statement,0.9702282547950745
381,"In AdvertisingRead moreAlexandre de Moraes's ruling on Thursday, AdvertisingRead moreAlexandre de Moraes noted the same.",<triplet> moreAlexandre de Moraes <subj> moreAlexandre <obj> Make Public Statement,0.6705322861671448
382,"11:55pm: Poland asks Germany to send air defense system to Poland a proposal that is a likely non-starter for Berlin because it would significantly ratchet up NATO involvement in Ukraine an anti-missile system which Germany Poland's surprising response to Berlin's offer to send to Poland should instead go to Ukraine, a proposal that is a likely non-starter for Berlin because it would significantly ratchet up NATO involvement in Ukraine.",<triplet> Germany Poland's surprising response <subj> Ukraine <obj> Express Intend to Cooperate,0.8339424729347229
383,3:15pm: Germany's Merkel 'no longer had the strength' for pre-invasion Ukraine talks  Germany's Merkel said Germany's Merkel had aimed to convene European talks with Vladimir Putin the year before Vladimir Putin's invasion of Ukraine but in the end did not see any possibility of influencing Vladimir Putin at the end of Germany's Merkel's term.,<triplet> Germany's Merkel <subj> European talks <obj> Consult <subj> Vladimir Putin's invasion <obj> Consult,
384,"There is no dispute that Republika Srpska (one of Bosnia and Herzegovina’s (BiH) entities) cooperate with the North Atlantic Treaty Organization but no decisions will be made on the integration of Bosnia and Herzegovina into the North Atlantic Treaty Organization,"" Republika Srpska’s President Milorad Dodik stressed.",<triplet> Republika Srpska <subj> the North Atlantic Treaty Organization <obj> Engage In Diplomatic Cooperation,0.8864291310310364
385,Republika Srpska’s President Milorad Dodik also stressed that Republika Srpska (one of Bosnia and Herzegovina’s (BiH) entities) will continue to cooperate with the Russian Federation and the West should respect this.,<triplet> Republika Srpska’s President <subj> the Russian Federation <obj> Engage In Diplomatic Cooperation,0.7328154444694519
386,"1, ""and the Canadian Security and Intelligence Service (CSIS) have said that publicly and Michelle Tessier, deputy director of operations for CSIS, can state again that the Canadian Security and Intelligence Service (CSIS) are concerned about the activities regarding threats against the security of Canada, including foreign interference by the Chinese Communist Party. """,<triplet> Michelle Tessier <subj> CSIS <obj> Make Public Statement,0.8166336417198181
387,"As Anna Zaitseva and her husband Kirilo were awakened last winter by the first missile strikes marking the beginning of the Russian invasion, her husband Kirilo told her husband Kirilo's young wife her husband Kirilo would join the local Azov Regiment, a unit within the country's's National Guard which had the local Azov Regiment, a unit within Ukraine's National Guard which had its beginnings as a far-right, ultra-nationalist battalion's beginnings as a far-right, ultra-nationalist battalion.",<triplet> her husband Kirilo's young wife <subj> the local Azov Regiment <obj> Consult,0.8914923667907715
388,"Canada's spy agency learned about three British teenagers's whereabouts four days after three British teenagers crossed the Turkish border and informed British intelligence within 48 hours, the Globe and Mail reported.",<triplet> Canada's spy agency <subj> three British teenagers's whereabouts <obj> Consult,0.8949171304702759
389,"“South Korea warn the impudent and stupid once again that the desperate sanctions and pressure of the US and the US's South Korean stooges against (the North) will add fuel to the North's hostility and anger and the desperate sanctions and pressure of the US and its South Korean stooges against (North Korea) will serve as a noose for the North,” The powerful sister of North Korean leader Kim Jong Un said.",<triplet> South Korea <subj> the North's hostility <obj> Threaten,0.9222581386566162
390,"Recapturing the Kinburn Spit, a gateway to the Black Sea basin, as well as parts of the southern Kherson region still under Russian control could help Ukrainian forces push into Russian-held territory in the southern Kherson region “under significantly less Russian artillery fire” than if Kyiv’s forces directly crossed the Dnieper River, said the Institute for the Study of War, a Washington-based think tank.",<triplet> Ukrainian forces <subj> Russian-held territory <obj> Fight,0.9690871238708496
391,"Germany’s former federal chancellor, Angela Merkel (in office in 2005-2021) stated that Germany’s former federal chancellor, Angela Merkel (in office in 2005-2021) did not regret it.",<triplet> Germany’s former federal chancellor <subj> Angela Merkel <obj> Make Public Statement,0.7555140852928162
392,"Either energy terror, or artillery terror, or missile terror - Either energy terror, or artillery terror, or missile terror's all that Russia has degraded to under Russia's current leaders,"" President Volodymyr Zelensky said.",<triplet> Russia <subj> Russia's current leaders <obj> Disapprove,0.6023344397544861
393,"Sweden and Finland in May the applications to join NATO, but Turkey blocked the applications, demanding that Sweden and Finland designate some Kurdish organizations as terrorist groups, and extradite people that Turkey accused of terrorism or participation in the coup attempt of 2016.",<triplet> Sweden <subj> some Kurdish organizations <obj> Express Intend to Cooperate,0.5526778101921082
